area,status,roomType,utilities,price
22,1,tro,"['tủ lạnh', 'wifi', 'tủ quần áo', 'bếp', 'điều hoà', 'máy giặt', 'nóng lạnh']",2400
22,1,tro,"['wifi', 'bếp', 'điều hoà', 'tủ lạnh']",2000
30,0,tro,"['tủ lạnh', 'nóng lạnh']",2200
16,0,tro,"['wifi', 'tủ lạnh', 'bếp', 'điều hoà']",1700
12,1,tro,"['tủ lạnh', 'wifi', 'máy giặt', 'tủ quần áo']",2000
23,1,tro,"['tủ lạnh', 'điều hoà']",1400
37,1,tro,"['tủ quần áo', 'tủ lạnh', 'điều hoà', 'wifi', 'bếp', 'nóng lạnh', 'máy giặt']",1100
18,1,tro,"['bếp', 'wifi', 'máy giặt']",1600
40,1,tro,"['tủ lạnh', 'máy giặt']",1900
25,1,tro,"['nóng lạnh', 'tủ lạnh', 'wifi', 'điều hoà']",1700
23,1,tro,"['wifi', 'tủ quần áo', 'máy giặt']",2800
31,0,tro,['máy giặt'],2700
25,1,tro,['điều hoà'],1100
38,1,tro,"['điều hoà', 'wifi', 'bếp', 'tủ quần áo']",1600
22,0,tro,"['bếp', 'wifi', 'nóng lạnh', 'tủ quần áo', 'máy giặt', 'điều hoà', 'tủ lạnh']",2700
14,1,tro,"['wifi', 'bếp', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'máy giặt']",2900
23,0,tro,['bếp'],2300
35,0,tro,"['điều hoà', 'tủ quần áo', 'máy giặt', 'nóng lạnh', 'wifi', 'bếp', 'tủ lạnh']",2400
16,0,tro,['nóng lạnh'],2800
34,0,tro,"['nóng lạnh', 'tủ quần áo', 'wifi', 'tủ lạnh', 'máy giặt', 'bếp', 'điều hoà']",1700
23,0,tro,"['nóng lạnh', 'wifi', 'tủ lạnh', 'bếp', 'máy giặt', 'điều hoà']",1000
30,0,tro,"['máy giặt', 'bếp', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",1300
34,1,tro,"['điều hoà', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh', 'wifi', 'bếp']",1500
16,1,tro,"['máy giặt', 'tủ quần áo', 'điều hoà']",1600
18,0,tro,"['tủ quần áo', 'máy giặt', 'nóng lạnh']",1600
12,0,tro,"['bếp', 'tủ lạnh', 'wifi', 'máy giặt', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",1800
35,1,tro,"['tủ quần áo', 'nóng lạnh', 'điều hoà', 'bếp', 'tủ lạnh', 'wifi', 'máy giặt']",1600
14,1,tro,"['bếp', 'điều hoà', 'tủ quần áo']",2300
24,1,tro,"['tủ quần áo', 'điều hoà', 'wifi', 'bếp']",2300
20,0,tro,"['điều hoà', 'tủ quần áo', 'wifi', 'tủ lạnh', 'bếp', 'nóng lạnh']",2000
21,1,tro,"['điều hoà', 'wifi', 'tủ lạnh', 'máy giặt', 'bếp', 'nóng lạnh', 'tủ quần áo']",1200
19,0,tro,"['tủ quần áo', 'máy giặt']",1000
35,0,tro,"['điều hoà', 'nóng lạnh', 'wifi']",1800
35,1,tro,"['bếp', 'điều hoà', 'nóng lạnh', 'tủ quần áo', 'máy giặt', 'wifi', 'tủ lạnh']",2700
24,1,tro,['máy giặt'],2200
20,1,tro,"['nóng lạnh', 'điều hoà']",1500
17,0,tro,"['tủ lạnh', 'nóng lạnh', 'máy giặt', 'tủ quần áo', 'wifi', 'bếp']",1700
15,0,tro,"['điều hoà', 'tủ lạnh', 'máy giặt', 'bếp', 'wifi']",1900
24,0,tro,"['máy giặt', 'wifi', 'tủ lạnh']",1900
14,1,tro,"['tủ quần áo', 'bếp', 'nóng lạnh', 'máy giặt', 'điều hoà']",1500
32,1,tro,"['máy giặt', 'tủ lạnh', 'wifi', 'tủ quần áo', 'nóng lạnh', 'điều hoà', 'bếp']",1200
20,1,tro,"['wifi', 'tủ quần áo', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ lạnh']",2300
35,1,tro,"['tủ lạnh', 'bếp', 'máy giặt', 'điều hoà', 'wifi', 'nóng lạnh']",2300
17,0,tro,"['wifi', 'tủ quần áo', 'điều hoà', 'bếp', 'máy giặt', 'tủ lạnh', 'nóng lạnh']",1000
25,1,tro,"['tủ lạnh', 'wifi', 'bếp', 'máy giặt', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",2500
14,1,tro,"['tủ quần áo', 'tủ lạnh', 'nóng lạnh']",1300
13,1,tro,"['tủ quần áo', 'nóng lạnh', 'wifi', 'tủ lạnh', 'máy giặt', 'điều hoà']",2900
27,0,tro,"['tủ quần áo', 'bếp', 'tủ lạnh', 'máy giặt']",1500
28,0,tro,['tủ lạnh'],2400
29,1,tro,"['máy giặt', 'nóng lạnh']",1700
24,0,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'bếp', 'máy giặt']",2300
33,1,tro,"['wifi', 'bếp', 'máy giặt', 'điều hoà']",2900
20,0,tro,"['tủ lạnh', 'wifi', 'bếp', 'máy giặt', 'tủ quần áo']",1000
15,1,tro,"['điều hoà', 'bếp', 'tủ quần áo', 'wifi', 'máy giặt']",2700
12,1,tro,"['máy giặt', 'bếp', 'điều hoà', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo']",2800
31,0,tro,"['máy giặt', 'tủ lạnh', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ quần áo']",1400
20,0,tro,['bếp'],1000
15,0,tro,"['bếp', 'tủ lạnh', 'wifi', 'điều hoà', 'máy giặt', 'nóng lạnh']",1900
18,1,tro,"['tủ quần áo', 'tủ lạnh']",1200
39,0,tro,"['bếp', 'nóng lạnh']",2900
21,0,tro,"['điều hoà', 'máy giặt', 'bếp']",2600
31,1,tro,"['điều hoà', 'bếp', 'tủ quần áo', 'tủ lạnh']",2200
32,1,tro,"['điều hoà', 'nóng lạnh']",2400
13,0,tro,"['tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'wifi', 'bếp', 'máy giặt', 'điều hoà']",2600
13,1,tro,"['máy giặt', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'bếp', 'nóng lạnh', 'wifi']",1400
22,1,tro,"['bếp', 'điều hoà', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'wifi']",2300
20,0,tro,"['nóng lạnh', 'tủ quần áo', 'bếp', 'điều hoà', 'tủ lạnh', 'wifi']",2100
34,0,tro,"['điều hoà', 'tủ lạnh']",1400
20,1,tro,"['nóng lạnh', 'tủ lạnh', 'máy giặt', 'wifi', 'bếp', 'điều hoà', 'tủ quần áo']",2500
19,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'nóng lạnh', 'wifi']",2300
20,0,tro,"['tủ lạnh', 'máy giặt', 'nóng lạnh']",1100
37,1,tro,"['wifi', 'máy giặt', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'bếp', 'nóng lạnh']",2800
34,0,tro,"['tủ quần áo', 'wifi', 'nóng lạnh', 'điều hoà', 'bếp', 'tủ lạnh']",1600
37,0,tro,"['máy giặt', 'wifi', 'nóng lạnh']",2200
10,1,tro,"['bếp', 'điều hoà', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo', 'máy giặt', 'wifi']",2900
16,1,tro,"['nóng lạnh', 'điều hoà']",2000
31,0,tro,"['máy giặt', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'điều hoà']",2000
30,0,tro,"['bếp', 'tủ quần áo', 'điều hoà', 'nóng lạnh']",2600
19,1,tro,"['điều hoà', 'wifi']",1700
30,1,tro,"['tủ quần áo', 'máy giặt', 'nóng lạnh']",1100
15,1,tro,"['nóng lạnh', 'điều hoà']",2800
15,1,tro,"['nóng lạnh', 'điều hoà', 'bếp', 'máy giặt', 'wifi', 'tủ lạnh']",2200
37,0,tro,"['máy giặt', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'wifi', 'bếp']",1400
27,0,tro,['tủ quần áo'],2200
15,1,tro,['nóng lạnh'],2800
25,1,tro,"['tủ lạnh', 'wifi', 'máy giặt', 'nóng lạnh']",2400
40,1,tro,"['máy giặt', 'điều hoà', 'tủ quần áo']",1500
17,0,tro,['bếp'],1800
12,0,tro,"['wifi', 'tủ quần áo', 'bếp', 'tủ lạnh', 'nóng lạnh', 'điều hoà']",1600
32,0,tro,"['bếp', 'tủ quần áo', 'điều hoà', 'nóng lạnh', 'wifi', 'tủ lạnh']",1100
26,0,tro,"['tủ quần áo', 'nóng lạnh', 'wifi', 'điều hoà', 'máy giặt', 'bếp']",2400
38,1,tro,"['điều hoà', 'máy giặt', 'nóng lạnh']",2500
18,1,tro,['tủ lạnh'],2100
38,1,tro,"['tủ lạnh', 'máy giặt', 'bếp', 'tủ quần áo', 'nóng lạnh', 'điều hoà', 'wifi']",2400
32,1,tro,"['bếp', 'wifi']",1400
13,0,tro,"['tủ lạnh', 'bếp', 'tủ quần áo', 'máy giặt', 'wifi']",2400
11,0,tro,"['nóng lạnh', 'tủ lạnh', 'máy giặt', 'wifi', 'bếp', 'tủ quần áo', 'điều hoà']",2200
22,1,tro,"['điều hoà', 'wifi', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'bếp', 'tủ quần áo']",1700
33,0,tro,['tủ quần áo'],2400
12,1,tro,"['tủ lạnh', 'tủ quần áo', 'wifi', 'nóng lạnh', 'bếp', 'điều hoà', 'máy giặt']",1300
22,0,tro,"['máy giặt', 'bếp', 'điều hoà', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh']",1100
24,0,tro,"['wifi', 'điều hoà']",1100
25,0,tro,"['bếp', 'wifi']",1800
31,0,tro,"['tủ quần áo', 'máy giặt', 'bếp', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",2300
14,1,tro,"['bếp', 'nóng lạnh']",2300
32,0,tro,"['tủ lạnh', 'tủ quần áo']",2300
14,0,tro,"['tủ lạnh', 'nóng lạnh', 'điều hoà', 'bếp', 'wifi']",2600
11,0,tro,"['tủ lạnh', 'bếp', 'máy giặt', 'điều hoà', 'nóng lạnh', 'wifi', 'tủ quần áo']",2900
39,0,tro,"['wifi', 'máy giặt', 'nóng lạnh', 'điều hoà', 'tủ lạnh']",1300
13,0,tro,['wifi'],2500
14,0,tro,"['nóng lạnh', 'tủ quần áo', 'bếp', 'điều hoà']",1300
30,0,tro,"['wifi', 'điều hoà', 'tủ quần áo']",2000
13,1,tro,"['nóng lạnh', 'điều hoà']",1700
36,0,tro,"['bếp', 'tủ quần áo', 'điều hoà', 'wifi', 'nóng lạnh', 'tủ lạnh', 'máy giặt']",1200
22,0,tro,"['máy giặt', 'nóng lạnh', 'wifi']",2200
29,1,tro,"['máy giặt', 'nóng lạnh']",2400
38,1,tro,"['điều hoà', 'nóng lạnh']",1300
13,0,tro,"['bếp', 'máy giặt', 'wifi', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",2500
19,1,tro,"['nóng lạnh', 'tủ quần áo']",2200
12,0,tro,"['điều hoà', 'nóng lạnh', 'wifi']",2500
28,1,tro,"['nóng lạnh', 'điều hoà']",2300
28,0,tro,"['tủ lạnh', 'điều hoà', 'bếp']",2600
13,1,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'nóng lạnh', 'máy giặt']",2700
16,0,tro,"['tủ quần áo', 'tủ lạnh', 'máy giặt', 'điều hoà', 'nóng lạnh']",1400
37,0,tro,"['máy giặt', 'tủ quần áo', 'wifi', 'tủ lạnh', 'điều hoà', 'nóng lạnh', 'bếp']",1600
33,1,tro,['nóng lạnh'],2200
38,1,tro,"['điều hoà', 'wifi', 'máy giặt', 'tủ quần áo', 'nóng lạnh', 'bếp']",2800
19,1,tro,"['bếp', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'điều hoà']",2300
37,1,tro,['điều hoà'],1400
36,0,tro,"['bếp', 'nóng lạnh', 'máy giặt', 'tủ quần áo', 'wifi', 'điều hoà']",1100
22,0,tro,"['nóng lạnh', 'bếp', 'wifi', 'máy giặt']",1700
38,1,tro,"['bếp', 'nóng lạnh', 'máy giặt']",2400
15,1,tro,"['wifi', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh', 'bếp', 'máy giặt']",2700
26,0,tro,"['bếp', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",2200
24,0,tro,['tủ lạnh'],1200
32,1,tro,"['nóng lạnh', 'wifi', 'bếp', 'tủ quần áo']",2300
18,1,tro,"['máy giặt', 'wifi', 'điều hoà']",2500
34,1,tro,"['bếp', 'điều hoà', 'wifi', 'nóng lạnh', 'máy giặt', 'tủ quần áo']",2600
20,0,tro,['nóng lạnh'],1700
30,1,tro,"['nóng lạnh', 'tủ lạnh', 'tủ quần áo']",1700
15,1,tro,['tủ quần áo'],1300
30,0,tro,"['wifi', 'tủ quần áo']",1100
35,1,tro,"['wifi', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'bếp']",1700
22,1,tro,"['nóng lạnh', 'bếp', 'tủ quần áo', 'wifi', 'máy giặt', 'điều hoà']",2400
18,1,tro,"['wifi', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'bếp', 'điều hoà', 'máy giặt']",1900
38,1,tro,"['bếp', 'tủ lạnh']",1100
38,0,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'bếp', 'máy giặt', 'wifi']",2300
15,0,tro,"['điều hoà', 'máy giặt', 'wifi', 'bếp']",1700
39,0,tro,"['điều hoà', 'máy giặt', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo', 'bếp', 'wifi']",1400
15,1,tro,"['điều hoà', 'wifi', 'máy giặt', 'tủ quần áo']",2500
36,0,tro,"['điều hoà', 'tủ lạnh', 'wifi', 'bếp', 'máy giặt']",2200
33,1,tro,['bếp'],2100
12,0,tro,"['tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'wifi', 'máy giặt', 'bếp', 'điều hoà']",1300
16,1,tro,"['điều hoà', 'tủ quần áo', 'bếp', 'máy giặt', 'tủ lạnh', 'nóng lạnh']",2300
30,1,tro,"['tủ quần áo', 'bếp', 'wifi', 'tủ lạnh', 'điều hoà']",2200
26,0,tro,"['bếp', 'nóng lạnh', 'tủ quần áo']",1300
36,1,tro,"['nóng lạnh', 'máy giặt']",1300
38,1,tro,"['tủ lạnh', 'máy giặt', 'wifi', 'nóng lạnh', 'điều hoà']",1100
34,0,tro,"['wifi', 'tủ quần áo', 'nóng lạnh', 'điều hoà', 'máy giặt', 'tủ lạnh']",2100
21,0,tro,"['tủ lạnh', 'tủ quần áo', 'nóng lạnh', 'wifi', 'máy giặt', 'bếp']",2700
31,1,tro,"['bếp', 'wifi', 'nóng lạnh', 'máy giặt', 'tủ quần áo', 'điều hoà', 'tủ lạnh']",1400
33,0,tro,['máy giặt'],2800
24,1,tro,"['bếp', 'nóng lạnh', 'máy giặt']",1600
37,1,tro,"['điều hoà', 'tủ quần áo', 'máy giặt', 'bếp', 'wifi', 'nóng lạnh', 'tủ lạnh']",1600
38,0,tro,"['tủ quần áo', 'điều hoà']",1400
31,0,tro,"['tủ quần áo', 'máy giặt', 'điều hoà', 'nóng lạnh', 'tủ lạnh', 'bếp', 'wifi']",2200
36,0,tro,"['máy giặt', 'điều hoà', 'tủ lạnh']",2000
12,1,tro,"['điều hoà', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'tủ quần áo']",1100
20,1,tro,"['tủ lạnh', 'tủ quần áo', 'máy giặt', 'bếp', 'wifi']",1600
26,0,tro,"['điều hoà', 'bếp', 'tủ lạnh', 'máy giặt', 'wifi', 'nóng lạnh']",1500
23,1,tro,['bếp'],2700
35,0,tro,"['tủ quần áo', 'điều hoà', 'nóng lạnh', 'wifi', 'bếp', 'tủ lạnh']",1700
35,1,tro,"['tủ lạnh', 'nóng lạnh', 'wifi', 'tủ quần áo', 'điều hoà']",2300
19,1,tro,"['điều hoà', 'bếp', 'máy giặt', 'tủ quần áo']",2900
24,1,tro,"['máy giặt', 'tủ lạnh', 'nóng lạnh']",2700
35,1,tro,"['tủ quần áo', 'điều hoà', 'bếp', 'wifi']",1700
11,1,tro,"['máy giặt', 'bếp']",1000
14,0,tro,"['wifi', 'tủ quần áo', 'bếp', 'tủ lạnh', 'nóng lạnh', 'điều hoà', 'máy giặt']",1400
21,0,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'tủ lạnh', 'wifi', 'điều hoà', 'tủ quần áo']",2400
15,1,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'wifi']",2200
25,0,tro,"['nóng lạnh', 'tủ quần áo', 'bếp']",2600
17,1,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'máy giặt']",1500
39,1,tro,"['tủ quần áo', 'máy giặt', 'wifi', 'tủ lạnh', 'bếp']",1000
17,0,tro,"['máy giặt', 'nóng lạnh']",2100
12,0,tro,"['tủ quần áo', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",1100
14,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'bếp', 'wifi', 'nóng lạnh', 'tủ quần áo']",2300
39,0,tro,"['tủ lạnh', 'bếp', 'nóng lạnh']",1100
34,1,tro,"['máy giặt', 'wifi', 'điều hoà', 'tủ quần áo', 'tủ lạnh']",1500
24,1,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'wifi']",2700
23,0,tro,"['máy giặt', 'điều hoà', 'nóng lạnh', 'wifi', 'bếp']",1300
13,1,tro,"['điều hoà', 'wifi', 'nóng lạnh', 'tủ quần áo']",1600
21,1,tro,"['tủ lạnh', 'nóng lạnh']",2300
34,0,tro,"['bếp', 'tủ lạnh', 'máy giặt', 'điều hoà', 'nóng lạnh', 'wifi', 'tủ quần áo']",1500
17,0,tro,"['nóng lạnh', 'bếp', 'tủ quần áo', 'điều hoà', 'wifi', 'máy giặt', 'tủ lạnh']",1600
13,1,tro,"['wifi', 'bếp', 'tủ lạnh', 'máy giặt']",2300
20,0,tro,"['máy giặt', 'bếp', 'tủ quần áo']",2700
14,0,tro,"['nóng lạnh', 'tủ lạnh', 'wifi', 'bếp']",2200
16,0,tro,"['bếp', 'wifi', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'điều hoà']",2800
17,0,tro,"['máy giặt', 'điều hoà', 'bếp', 'nóng lạnh']",2900
29,1,tro,"['tủ quần áo', 'điều hoà', 'tủ lạnh', 'wifi']",1400
27,1,tro,['wifi'],1200
20,0,tro,"['nóng lạnh', 'điều hoà']",2900
31,1,tro,"['tủ quần áo', 'nóng lạnh', 'wifi', 'điều hoà', 'máy giặt', 'bếp']",2200
25,0,tro,['nóng lạnh'],2800
37,1,tro,"['wifi', 'tủ lạnh', 'tủ quần áo', 'máy giặt', 'điều hoà', 'bếp']",1400
20,0,tro,"['nóng lạnh', 'bếp', 'wifi', 'điều hoà']",2500
28,0,tro,"['wifi', 'tủ quần áo', 'nóng lạnh']",2500
30,1,tro,"['điều hoà', 'nóng lạnh', 'tủ lạnh', 'máy giặt']",2900
37,0,tro,"['wifi', 'bếp', 'điều hoà', 'nóng lạnh']",1300
25,1,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'nóng lạnh', 'bếp', 'wifi', 'tủ lạnh']",2200
38,1,tro,"['wifi', 'tủ lạnh', 'tủ quần áo', 'bếp', 'máy giặt', 'điều hoà', 'nóng lạnh']",2300
26,1,tro,"['điều hoà', 'tủ lạnh', 'máy giặt']",1300
31,0,tro,"['wifi', 'điều hoà', 'máy giặt', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'bếp']",1600
38,0,tro,"['bếp', 'tủ quần áo']",2800
18,1,tro,"['nóng lạnh', 'tủ lạnh', 'tủ quần áo', 'điều hoà', 'máy giặt', 'bếp']",2400
34,1,tro,"['tủ quần áo', 'nóng lạnh', 'máy giặt', 'bếp']",2700
19,0,tro,"['máy giặt', 'wifi', 'tủ lạnh', 'bếp', 'điều hoà', 'nóng lạnh', 'tủ quần áo']",1700
10,1,tro,"['nóng lạnh', 'máy giặt']",2300
29,1,tro,"['nóng lạnh', 'wifi', 'tủ quần áo', 'điều hoà']",1100
31,0,tro,"['tủ lạnh', 'wifi', 'tủ quần áo', 'điều hoà']",2400
29,0,tro,"['điều hoà', 'bếp', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo', 'wifi']",2800
39,0,tro,"['bếp', 'điều hoà', 'tủ lạnh']",2900
15,1,tro,"['nóng lạnh', 'máy giặt', 'điều hoà', 'wifi', 'tủ quần áo', 'bếp', 'tủ lạnh']",1900
18,0,tro,"['wifi', 'bếp', 'nóng lạnh', 'điều hoà', 'tủ quần áo', 'tủ lạnh']",2600
16,1,tro,"['điều hoà', 'bếp', 'nóng lạnh', 'tủ quần áo']",1600
26,0,tro,"['nóng lạnh', 'wifi', 'bếp', 'điều hoà', 'tủ lạnh']",1900
27,1,tro,"['nóng lạnh', 'máy giặt', 'tủ lạnh', 'điều hoà']",2300
32,0,tro,"['tủ quần áo', 'wifi']",1200
36,1,tro,"['điều hoà', 'máy giặt', 'wifi', 'tủ quần áo', 'bếp']",2300
13,0,tro,['bếp'],2300
19,0,tro,"['máy giặt', 'tủ quần áo']",2400
24,0,tro,"['wifi', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'máy giặt']",1300
15,1,tro,['wifi'],2900
13,0,tro,"['bếp', 'wifi', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'nóng lạnh']",2800
11,1,tro,"['wifi', 'máy giặt', 'nóng lạnh', 'điều hoà', 'tủ lạnh', 'bếp', 'tủ quần áo']",2700
24,0,tro,"['tủ quần áo', 'wifi', 'nóng lạnh', 'tủ lạnh']",2300
26,0,tro,"['bếp', 'điều hoà', 'máy giặt', 'wifi', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh']",1700
26,0,tro,['wifi'],2000
27,0,tro,"['máy giặt', 'điều hoà']",1200
29,1,tro,"['điều hoà', 'máy giặt']",1000
28,0,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'nóng lạnh']",1100
27,0,tro,"['tủ lạnh', 'nóng lạnh', 'wifi', 'điều hoà']",2600
33,1,tro,"['bếp', 'tủ lạnh', 'điều hoà', 'máy giặt', 'tủ quần áo', 'wifi', 'nóng lạnh']",2500
31,0,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'nóng lạnh', 'wifi']",1000
22,1,tro,"['nóng lạnh', 'máy giặt', 'tủ quần áo', 'tủ lạnh']",2700
37,0,tro,"['tủ quần áo', 'wifi', 'máy giặt', 'nóng lạnh', 'tủ lạnh', 'điều hoà']",1500
23,0,tro,"['tủ quần áo', 'nóng lạnh', 'điều hoà', 'wifi', 'bếp', 'máy giặt']",1100
20,1,tro,['nóng lạnh'],1000
29,1,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'bếp', 'tủ quần áo', 'nóng lạnh', 'wifi']",1800
35,0,tro,['bếp'],1800
20,0,tro,"['tủ lạnh', 'máy giặt', 'bếp', 'tủ quần áo', 'điều hoà', 'wifi']",2200
17,0,tro,"['tủ lạnh', 'bếp', 'điều hoà', 'tủ quần áo', 'wifi', 'nóng lạnh']",1500
20,0,tro,['máy giặt'],1300
25,1,tro,['wifi'],2800
14,1,tro,"['tủ quần áo', 'nóng lạnh', 'bếp', 'điều hoà']",1200
26,1,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'nóng lạnh', 'bếp', 'tủ quần áo']",1700
33,1,tro,"['tủ lạnh', 'bếp', 'máy giặt', 'wifi', 'tủ quần áo', 'nóng lạnh']",2100
33,1,tro,"['máy giặt', 'tủ quần áo']",1200
37,0,tro,['nóng lạnh'],1600
10,0,tro,"['máy giặt', 'tủ lạnh', 'wifi', 'nóng lạnh']",1600
33,0,tro,"['bếp', 'máy giặt', 'wifi', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh']",1000
25,0,tro,"['tủ lạnh', 'tủ quần áo', 'nóng lạnh']",2400
35,1,tro,"['tủ quần áo', 'tủ lạnh']",1100
14,1,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh']",2300
10,1,tro,"['tủ lạnh', 'nóng lạnh', 'wifi']",1900
12,0,tro,"['bếp', 'máy giặt', 'nóng lạnh']",2500
27,1,tro,"['tủ lạnh', 'máy giặt', 'điều hoà', 'nóng lạnh']",1000
37,1,tro,"['tủ lạnh', 'máy giặt', 'nóng lạnh', 'điều hoà']",1900
10,1,tro,"['tủ lạnh', 'điều hoà', 'bếp', 'wifi', 'nóng lạnh']",2200
37,0,tro,"['máy giặt', 'nóng lạnh', 'wifi', 'bếp', 'điều hoà', 'tủ lạnh', 'tủ quần áo']",2600
14,0,tro,"['tủ lạnh', 'nóng lạnh', 'điều hoà', 'máy giặt', 'wifi']",2700
34,1,tro,"['wifi', 'bếp', 'tủ quần áo', 'máy giặt', 'nóng lạnh']",1200
37,0,tro,"['nóng lạnh', 'máy giặt']",2900
13,0,tro,"['tủ lạnh', 'tủ quần áo', 'điều hoà', 'máy giặt', 'nóng lạnh', 'wifi']",1100
11,0,tro,"['điều hoà', 'bếp', 'máy giặt', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh']",1100
20,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'nóng lạnh', 'wifi', 'tủ lạnh', 'tủ quần áo']",2900
39,1,tro,"['tủ quần áo', 'máy giặt', 'điều hoà', 'bếp', 'wifi']",1000
19,1,tro,"['điều hoà', 'nóng lạnh']",1300
31,1,tro,"['tủ quần áo', 'tủ lạnh']",1500
16,1,tro,"['nóng lạnh', 'điều hoà', 'wifi', 'bếp', 'máy giặt', 'tủ quần áo']",1300
34,0,tro,['máy giặt'],2800
12,0,tro,"['tủ lạnh', 'máy giặt', 'bếp', 'tủ quần áo', 'nóng lạnh', 'wifi']",1400
31,1,tro,['bếp'],1500
11,1,tro,"['tủ quần áo', 'nóng lạnh', 'máy giặt', 'bếp', 'điều hoà', 'tủ lạnh']",2100
34,1,tro,"['wifi', 'tủ quần áo', 'điều hoà']",1800
17,1,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'wifi', 'tủ lạnh', 'nóng lạnh', 'bếp']",1800
33,1,tro,"['nóng lạnh', 'bếp', 'wifi', 'máy giặt', 'điều hoà', 'tủ quần áo']",2800
